Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
0,0,1,0,0,0,0,0,2,8,135000.0,56.89918342,6.354682163,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
1,1,1,0,1,0,1,0,2,43,85500.0,60.5652409,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,1,0,2,21,292500.0,59.08950902,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
0,0,1,1,0,0,0,0,2,17,67500.0,59.93004648,23.18733444,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
0,0,1,0,0,1,0,0,2,39,90000.0,50.58009405,8.271217068,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
1,1,1,0,1,1,0,0,1,4,112500.0,46.47597144,6.855719145,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
0,0,1,0,0,0,0,0,2,60,112500.0,45.37533283,12.52318665,Working,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,1,28,360000.0,50.34463404,21.43781186,Working,Secondary / secondary special,Widow,House / apartment,Core staff,1
0,0,1,0,0,1,0,0,1,10,279000.0,30.36612661,1.689288623,State servant,Higher education,Single / not married,House / apartment,Managers,0
0,0,1,0,0,0,0,0,2,23,157500.0,45.87910772,9.604577781,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
1,1,0,0,0,0,0,2,4,27,157500.0,34.27311991,3.107524453,Working,Secondary / secondary special,Married,Municipal apartment,Cleaning staff,0
1,0,1,0,1,1,0,0,2,57,135000.0,57.30713156,0.522940238,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
0,1,1,0,0,1,0,0,1,17,112500.0,22.25370815,2.603749564,Working,Incomplete higher,Single / not married,With parents,Sales staff,0
0,0,0,0,0,0,0,0,2,5,225000.0,28.2113938,4.605159586,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
0,1,1,0,0,0,0,2,4,42,306000.0,37.07399878,10.85580128,State servant,Higher education,Married,House / apartment,Core staff,0
0,0,1,0,0,0,1,0,2,44,166500.0,61.8164644,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,1,1,0,0,0,1,0,2,43,135000.0,60.55702718,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,1,1,0,0,1,1,0,1,43,202500.0,58.23254413,0.0,Pensioner,Higher education,Widow,House / apartment,Other,0
0,0,1,1,1,0,0,1,3,19,67500.0,42.15555419,5.185595871,State servant,Secondary / secondary special,Married,Municipal apartment,Core staff,0
1,0,1,0,0,0,0,0,1,4,180000.0,22.8971163,1.437401179,Working,Secondary / secondary special,Single / not married,House / apartment,Other,0
1,1,1,0,0,0,0,0,2,12,315000.0,38.79614229,2.521612353,Working,Secondary / secondary special,Married,House / apartment,Managers,0
0,1,1,0,0,1,0,1,3,51,202500.0,41.05491557,14.68887109,Working,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,1,1,1,0,2,4,9,270000.0,35.39292388,5.689370761,Working,Secondary / secondary special,Married,House / apartment,Managers,0
1,1,1,0,0,0,1,0,2,10,112500.0,63.75764047,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
0,1,1,0,0,0,0,1,3,22,157500.0,34.22383759,15.77582017,Working,Secondary / secondary special,Married,House / apartment,Managers,0
1,1,1,0,0,0,0,0,2,5,202500.0,50.96340103,21.18592442,Commercial associate,Lower secondary,Married,House / apartment,Other,0
1,1,1,0,1,1,0,0,2,29,252000.0,60.55428927,4.438147258,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
0,0,1,0,0,0,0,0,2,11,135000.0,50.65401754,5.108934475,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,1
0,0,1,0,0,0,0,0,2,57,135000.0,58.31741925,1.270388851,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
1,0,1,0,0,1,0,0,2,0,90000.0,24.15929143,2.023313278,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
1,1,1,1,1,1,0,2,4,38,225000.0,50.31177916,11.69086292,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Other,0
1,0,0,0,1,0,0,1,2,37,247500.0,45.988624,18.02364183,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
0,0,1,0,1,0,0,0,2,58,76500.0,42.71682512,13.85654736,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
0,1,1,0,0,0,1,0,2,27,126000.0,63.89179792,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
1,0,1,0,0,0,0,0,2,27,360000.0,49.56706845,3.605823528,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,1,0,1,0,1,0,1,37,135000.0,63.51944256,0.0,Pensioner,Higher education,Single / not married,House / apartment,Other,0
1,1,1,0,0,1,0,0,2,22,135000.0,27.32704984,5.108934475,Working,Lower secondary,Married,With parents,Laborers,0
0,0,1,0,0,1,0,0,2,12,135000.0,37.68455204,10.9406764,Commercial associate,Higher education,Married,House / apartment,Core staff,0
1,1,1,1,0,0,0,0,2,10,202500.0,51.94630964,2.940512126,Commercial associate,Higher education,Married,House / apartment,Other,0
0,1,1,0,0,0,0,1,3,45,90000.0,48.00098565,22.02372396,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,0
1,1,1,0,0,0,0,0,2,35,315000.0,59.06212995,5.941258205,Commercial associate,Incomplete higher,Married,House / apartment,Secretaries,0
1,1,1,0,0,0,0,0,2,34,225000.0,45.19463096,11.85787525,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
1,1,1,0,0,0,0,0,2,17,225000.0,55.15513666,2.855637008,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,1,1,0,0,0,0,0,2,30,247500.0,53.97509874,22.85604769,State servant,Secondary / secondary special,Married,House / apartment,Managers,0
0,1,1,1,0,0,0,1,3,4,67500.0,40.2089023,9.856465225,Working,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff,0
1,0,1,1,1,0,0,1,3,23,562500.0,37.75573763,15.43905761,Working,Incomplete higher,Married,House / apartment,Other,0
0,0,1,0,0,1,1,0,2,5,126000.0,55.81771015,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,1,0,0,0,0,1,5,99000.0,27.42287658,3.186923756,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0
0,0,1,0,0,0,0,0,2,39,135000.0,40.84409673,5.108934475,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,1
0,0,1,1,1,0,0,0,2,17,189000.0,55.39607247,17.02430577,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,1,0,2,35,157500.0,64.10261675,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,1,1,0,0,0,0,1,3,23,112500.0,41.36703697,5.355346106,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,0
1,0,0,0,0,1,0,0,2,45,135000.0,25.99095122,0.355927911,Commercial associate,Higher education,Married,House / apartment,Cooking staff,0
0,0,0,0,0,0,1,0,2,38,216000.0,62.60771953,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,1,0,0,2,12,328500.0,54.821112,5.185595871,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
0,0,0,0,0,0,0,0,1,4,126000.0,22.47547862,2.603749564,Working,Secondary / secondary special,Single / not married,With parents,Sales staff,0
1,1,0,0,0,0,0,1,3,29,180000.0,28.99717311,3.271798873,State servant,Incomplete higher,Married,With parents,Drivers,0
0,0,1,0,0,1,0,0,1,12,310500.0,35.97883598,3.605823528,State servant,Higher education,Single / not married,House / apartment,Accountants,0
0,0,1,1,1,0,0,0,2,11,126000.0,39.05624345,20.18658836,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,1,0,0,0,2,3,33,67500.0,40.60863673,20.27146348,Working,Secondary / secondary special,Separated,House / apartment,Other,1
1,1,0,1,1,0,0,0,1,53,90000.0,33.90350247,5.522358433,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers,0
0,1,1,0,0,1,0,1,2,33,157500.0,26.83148867,5.774245878,Working,Higher education,Separated,House / apartment,Medicine staff,0
0,1,1,0,0,0,1,0,2,4,270000.0,65.07457374,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,1,1,0,0,1,0,0,2,8,540000.0,37.6681246,6.940594263,Commercial associate,Higher education,Married,House / apartment,Managers,0
0,1,1,1,1,0,0,1,3,26,225000.0,38.73590833,4.356010048,Working,Higher education,Married,House / apartment,High skill tech staff,0
0,0,1,0,0,0,1,0,2,28,202500.0,59.83421973,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
1,1,0,0,0,0,0,1,2,17,270000.0,36.75640157,8.605241723,Working,Secondary / secondary special,Separated,House / apartment,Drivers,0
0,0,1,0,0,1,0,0,2,30,67500.0,42.91669233,0.774827683,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,1
0,1,0,0,0,0,0,1,3,7,180000.0,30.40993313,0.355927911,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
0,0,1,0,0,0,1,0,2,26,90000.0,58.91428298,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,1,0,2,6,202500.0,62.86234488,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,1,1,1,0,0,0,0,2,44,157500.0,36.26905412,15.9428325,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
0,0,1,0,0,1,0,0,2,39,171000.0,51.35218382,10.68878896,Student,Higher education,Married,House / apartment,Core staff,0
0,1,1,0,1,0,0,1,3,24,157500.0,34.55786224,1.856300951,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
1,1,1,0,0,0,0,0,2,31,675000.0,32.61394827,6.023395415,State servant,Higher education,Married,House / apartment,High skill tech staff,1
1,1,1,0,0,0,0,0,2,58,135000.0,35.830989,0.856964893,Commercial associate,Higher education,Civil marriage,House / apartment,Other,0
1,1,1,1,1,0,0,2,4,8,315000.0,37.79133042,0.438065121,Working,Higher education,Married,House / apartment,Other,0
1,1,1,0,0,0,1,0,2,36,112500.0,54.72254735,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,1,0,0,0,0,0,2,4,14,270000.0,37.69550367,12.77507409,State servant,Higher education,Married,House / apartment,Secretaries,1
1,1,1,1,0,0,0,1,3,43,202500.0,27.9759338,0.856964893,Working,Secondary / secondary special,Married,House / apartment,Other,0
0,0,0,0,0,1,0,1,2,12,90000.0,38.90565857,0.94184001,Working,Secondary / secondary special,Separated,Rented apartment,Sales staff,0
0,1,1,0,0,0,0,0,1,53,135000.0,47.45888006,6.855719145,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0
0,1,1,0,0,0,0,1,3,4,157500.0,37.86525391,11.6059878,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
1,1,1,0,0,1,0,0,2,40,112500.0,27.52417914,4.523022376,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
1,1,1,0,0,0,0,1,3,39,450000.0,50.58556986,7.187005893,Working,Higher education,Married,Office apartment,Managers,0
0,0,1,0,0,0,1,0,2,46,76500.0,55.7574762,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
1,1,1,0,0,0,0,0,2,5,90000.0,57.98887041,3.94258609,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
0,1,0,0,0,0,0,2,4,52,135000.0,38.13356879,8.356092185,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
0,1,1,0,1,1,0,0,1,46,315000.0,49.78610102,8.271217068,Commercial associate,Secondary / secondary special,Separated,House / apartment,Laborers,0
1,1,1,0,1,0,0,0,2,58,135000.0,43.18774513,7.942668227,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
0,1,1,0,0,1,0,0,2,12,121500.0,27.77606659,4.605159586,Working,Higher education,Married,House / apartment,Sales staff,0
1,1,1,0,0,1,0,1,3,32,247500.0,30.99310732,4.356010048,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
0,0,0,0,0,1,0,1,3,43,72000.0,38.80435601,5.270470988,Commercial associate,Higher education,Married,House / apartment,Accountants,0
1,1,0,0,0,0,0,0,2,14,135000.0,56.06138388,1.437401179,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
1,1,1,0,0,0,0,1,3,39,180000.0,46.02147888,9.109016612,Working,Secondary / secondary special,Married,House / apartment,Managers,0
0,0,1,0,0,0,1,0,2,53,112500.0,62.77199395,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,1,3,8,247500.0,29.88699289,2.521612353,Commercial associate,Incomplete higher,Married,House / apartment,Accountants,0
0,0,1,0,0,0,0,2,4,6,90000.0,32.48252873,12.35617432,Working,Higher education,Married,House / apartment,Drivers,0
0,0,1,0,1,0,1,0,1,34,65250.0,54.47613572,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,18,184500.0,50.79091289,3.356673991,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
0,0,1,0,0,0,0,0,2,53,90000.0,57.99708413,3.022649336,Working,Secondary / secondary special,Civil marriage,House / apartment,Cleaning staff,0
0,0,1,0,1,0,1,0,2,37,103500.0,60.92938253,0.0,Pensioner,Incomplete higher,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,1,2,180000.0,53.17289198,5.522358433,Working,Secondary / secondary special,Single / not married,House / apartment,Other,0
0,1,1,0,0,0,0,0,2,58,180000.0,34.11705921,1.856300951,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
0,0,0,0,1,0,1,0,2,54,180000.0,52.74030268,0.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,Other,0
1,0,1,0,0,0,1,0,2,7,157500.0,52.28307221,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,1,1,0,0,0,0,2,4,10,67500.0,32.64954106,4.438147258,Working,Higher education,Married,House / apartment,Other,0
1,0,0,1,1,0,0,1,3,16,112500.0,24.21131166,1.355263968,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
1,1,0,0,0,0,0,0,1,40,180000.0,30.26756196,2.940512126,Working,Higher education,Single / not married,House / apartment,Laborers,0
1,1,1,0,0,0,0,2,4,14,270000.0,36.57843761,11.18708803,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
1,1,1,0,0,0,0,0,2,14,180000.0,46.97700843,8.186341951,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
0,0,1,0,0,0,0,1,3,4,157500.0,42.47588931,23.85812166,Working,Secondary / secondary special,Civil marriage,House / apartment,Other,0
0,0,1,0,0,0,0,2,4,15,225000.0,35.03973388,1.774163741,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
1,1,1,0,0,1,0,0,2,3,189000.0,56.98953435,2.269724909,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
1,1,1,0,0,0,0,0,2,33,292500.0,28.19222845,6.108270533,Working,Higher education,Married,House / apartment,Managers,0
1,1,1,1,1,1,0,0,1,18,99000.0,56.56242086,0.856964893,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
1,0,0,0,0,0,0,0,2,12,202500.0,33.34770735,1.108852338,Commercial associate,Incomplete higher,Civil marriage,With parents,Other,1
0,1,1,0,0,0,0,2,4,40,292500.0,38.215706,8.271217068,Commercial associate,Higher education,Married,House / apartment,Sales staff,0
1,1,0,0,1,0,0,0,2,26,202500.0,43.42868094,13.85654736,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
1,0,1,1,1,0,0,2,4,6,180000.0,37.85977809,16.43839367,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
0,0,1,0,0,1,0,0,2,33,135000.0,58.58025832,2.773499798,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
0,0,1,1,0,0,0,0,2,46,157500.0,32.45241175,13.85654736,Working,Secondary / secondary special,Civil marriage,House / apartment,Waiters/barmen staff,0
1,1,1,1,1,0,0,0,2,40,157500.0,60.27228485,28.02521612,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
0,1,1,0,1,0,1,0,2,9,67500.0,58.4543146,0.0,Pensioner,Incomplete higher,Married,House / apartment,Other,0
0,0,1,0,0,0,1,0,2,42,162000.0,61.02794719,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
0,1,1,0,0,0,0,1,2,27,112500.0,38.04595577,0.94184001,Working,Higher education,Single / not married,House / apartment,Cooking staff,0
1,0,1,1,1,0,0,0,1,47,135000.0,30.21554173,11.77573804,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,1
0,0,0,0,0,0,0,0,2,15,360000.0,42.52790954,9.270553126,Working,Secondary / secondary special,Married,House / apartment,Other,0
0,0,1,0,0,0,0,0,2,19,135000.0,38.76876322,12.69019898,Working,Higher education,Married,With parents,Sales staff,0
0,1,1,0,0,1,0,1,3,13,157500.0,39.62846602,6.184931929,Commercial associate,Higher education,Married,House / apartment,Core staff,0
0,0,1,0,0,0,1,0,2,39,165150.0,63.99036257,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
1,0,0,0,0,1,0,0,2,28,337500.0,46.55537075,12.52318665,Working,Higher education,Married,House / apartment,Managers,0
0,0,1,0,0,0,0,1,3,30,99000.0,30.22375545,7.690780783,Working,Secondary / secondary special,Married,Municipal apartment,Laborers,0
0,0,0,1,1,0,0,0,2,2,45000.0,38.16916158,14.60399598,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,0
0,0,1,0,0,1,0,0,2,31,270000.0,42.30066326,2.108188395,Working,Secondary / secondary special,Married,Municipal apartment,Security staff,0
0,0,1,0,0,0,0,1,3,19,135000.0,37.87346763,1.689288623,Working,Higher education,Married,House / apartment,Accountants,0
0,0,1,1,0,1,0,2,4,45,67500.0,41.45191209,8.69011684,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
0,1,1,0,0,0,0,0,2,31,270000.0,35.85289226,4.523022376,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,1
1,1,1,1,0,0,0,2,4,29,139500.0,47.31377099,15.27204528,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
